source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,atmospheric_data,bacteria_carb_prod,bacteria_carb_prod_method,bac_prod,bac_prod_method,bac_resp,bac_resp_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_hydrogen,diss_hydrogen_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,light_intensity,light_intensity_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,org_carb,org_carb_method,org_matter,org_matter_method,org_nitro,org_nitro_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,perturbation,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,redox_potential,redox_potential_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,tot_carb,tot_carb_method,tot_diss_nitro,tot_inorg_nitro,tot_nitro,tot_nitro_method,tot_part_carb,tot_part_carb_method,tot_phosp,tot_phosp_method,turbidity,water_current,water_current_method,misc_param,misc_param_method
EMO BON HCMR-1 Wa 210917 3um_3,0.05,,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 210917 3um_4,0.05,,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 210917 0.22um_1,0.05,,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 210917 0.22um_2,0.05,,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 210917 0.22um_3,0.05,,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 210917 0.22um_4,0.05,,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.0,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 210917 3um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 210917 3um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 210917 0.22um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 210917 0.22um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 3um_1,0.492,,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 3um_2,0.492,,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 2110263um_3,0.492,,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 3um_4,0.492,,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 0.22um_1,0.492,,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 0.22um_2,0.492,,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 0.22um_3,0.492,,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 0.22um_4,0.492,,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 3um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 3um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 0.22um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 211026 0.22um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 3um_1,0.21,,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 3um_2,0.21,,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 3um_3,0.21,,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 3um_4,0.21,,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 0.22um_1,0.21,,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 0.22um_2,0.21,,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 0.22um_3,0.21,,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 0.22um_4,0.21,,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 3um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 3um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 0.22um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220304 0.22um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220505 3um_1,0.473,,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220505 3um_2,0.473,,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220505 3um_3,0.473,,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220505 3um_4,0.473,,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220505 0.22um_1,0.473,,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220505 0.22um_2,0.473,,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 220505 0.22um_3,0.473,,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
